region,date,cases,7_day_rolling_cases,7_day_average_hospitalised,7_day_average_ICU,7_day_average_cases
SA,2022-06-16,2983.0,2479.0,233.0,6.0,2479.0
WA,2022-06-16,6249.0,6071.0,273.0,11.0,6071.0
AUS,2022-06-16,32821.0,26877.0,,,
NT,2022-06-16,263.0,191.0,18.0,1.0,191.0
VIC,2022-06-16,7889.0,6677.0,468.0,28.0,6677.0
TAS,2022-06-16,871.0,670.0,37.0,2.0,670.0
ACT,2022-06-16,1015.0,767.0,87.0,2.0,767.0
NSW,2022-06-16,9117.0,6475.0,1292.0,42.0,6475.0
ACT,2022-06-17,962.0,786.0,87.0,2.0,786.0
SA,2022-06-17,2807.0,2545.0,230.0,6.0,2545.0
VIC,2022-06-17,7608.0,6618.0,458.0,27.0,6618.0
TAS,2022-06-17,800.0,688.0,37.0,2.0,688.0
WA,2022-06-17,5311.0,5804.0,271.0,11.0,5804.0
AUS,2022-06-17,30302.0,26836.0,,,
NSW,2022-06-17,8355.0,6590.0,1309.0,42.0,6590.0
QLD,2022-06-17,4182.0,3604.0,367.0,7.0,3604.0
NT,2022-06-17,277.0,200.0,19.0,1.0,200.0
VIC,2022-06-18,6601.0,6672.0,453.0,27.0,6672.0
ACT,2022-06-18,865.0,810.0,88.0,2.0,810.0
NT,2022-06-18,212.0,206.0,20.0,1.0,206.0
QLD,2022-06-18,4016.0,3700.0,381.0,6.0,3700.0
AUS,2022-06-18,26639.0,27065.0,,,
SA,2022-06-18,2178.0,2526.0,226.0,6.0,2526.0
NSW,2022-06-18,8119.0,6856.0,1327.0,42.0,6856.0
TAS,2022-06-18,641.0,702.0,36.0,2.0,702.0
WA,2022-06-18,4007.0,5591.0,268.0,11.0,5591.0
ACT,2022-06-19,809.0,834.0,90.0,2.0,834.0
AUS,2022-06-19,22595.0,27193.0,,,
SA,2022-06-19,2178.0,2507.0,223.0,6.0,2507.0
VIC,2022-06-19,5472.0,6772.0,448.0,27.0,6772.0
WA,2022-06-19,4007.0,5378.0,265.0,11.0,5378.0
NSW,2022-06-19,6348.0,6994.0,1348.0,43.0,6994.0
TAS,2022-06-19,641.0,716.0,36.0,1.0,716.0
NT,2022-06-19,181.0,209.0,20.0,1.0,209.0
QLD,2022-06-19,2959.0,3783.0,397.0,6.0,3783.0
WA,2022-06-20,4097.0,5178.0,264.0,11.0,5178.0
SA,2022-06-20,2141.0,2483.0,223.0,7.0,2483.0
NT,2022-06-20,165.0,217.0,19.0,1.0,217.0
QLD,2022-06-20,3055.0,3860.0,415.0,7.0,3860.0
ACT,2022-06-20,837.0,872.0,90.0,2.0,872.0
TAS,2022-06-20,494.0,709.0,36.0,1.0,709.0
VIC,2022-06-20,5661.0,6856.0,444.0,27.0,6856.0
NSW,2022-06-20,6076.0,7205.0,1375.0,46.0,7205.0
AUS,2022-06-20,22526.0,27379.0,,,
ACT,2022-06-21,869.0,906.0,89.0,2.0,906.0
WA,2022-06-21,4885.0,4974.0,261.0,10.0,4974.0
AUS,2022-06-21,29365.0,27913.0,,,
TAS,2022-06-21,1000.0,758.0,35.0,1.0,758.0
SA,2022-06-21,2270.0,2460.0,224.0,7.0,2460.0
NSW,2022-06-21,7805.0,7583.0,1397.0,48.0,7583.0
NT,2022-06-21,232.0,225.0,18.0,1.0,225.0
QLD,2022-06-21,4797.0,3947.0,432.0,6.0,3947.0
VIC,2022-06-21,7507.0,7061.0,439.0,26.0,7061.0
VIC,2022-06-22,7769.0,6930.0,428.0,24.0,6930.0
ACT,2022-06-22,1085.0,920.0,88.0,2.0,920.0
SA,2022-06-22,2686.0,2463.0,220.0,7.0,2463.0
NT,2022-06-22,246.0,225.0,17.0,1.0,225.0
TAS,2022-06-22,1152.0,800.0,35.0,2.0,800.0
QLD,2022-06-22,4802.0,4035.0,447.0,7.0,4035.0
NSW,2022-06-22,9472.0,7899.0,1418.0,49.0,7899.0
WA,2022-06-22,5770.0,4904.0,261.0,10.0,4904.0
AUS,2022-06-22,32982.0,28176.0,,,
QLD,2022-06-23,4970.0,4112.0,465.0,7.0,4112.0
ACT,2022-06-23,1134.0,937.0,87.0,2.0,937.0
WA,2022-06-23,5351.0,4775.0,261.0,11.0,4775.0
NT,2022-06-23,258.0,224.0,15.0,1.0,224.0
SA,2022-06-23,2762.0,2432.0,219.0,7.0,2432.0
NSW,2022-06-23,9203.0,7911.0,1441.0,51.0,7911.0
AUS,2022-06-23,32186.0,28085.0,,,
VIC,2022-06-23,7461.0,6868.0,421.0,24.0,6868.0
TAS,2022-06-23,1047.0,825.0,36.0,2.0,825.0
QLD,2022-06-24,4520.0,4160.0,482.0,7.0,4160.0
NT,2022-06-24,256.0,221.0,15.0,0.0,221.0
SA,2022-06-24,2311.0,2361.0,217.0,8.0,2361.0
NSW,2022-06-24,9136.0,8023.0,1453.0,53.0,8023.0
TAS,2022-06-24,1016.0,856.0,38.0,2.0,856.0
VIC,2022-06-24,7723.0,6885.0,417.0,24.0,6885.0
AUS,2022-06-24,30749.0,28149.0,,,
ACT,2022-06-24,1038.0,948.0,89.0,1.0,948.0
WA,2022-06-24,4749.0,4695.0,258.0,10.0,4695.0
VIC,2022-06-25,6634.0,6890.0,417.0,24.0,6890.0
TAS,2022-06-25,1016.0,909.0,41.0,2.0,909.0
QLD,2022-06-25,4345.0,4207.0,500.0,7.0,4207.0
WA,2022-06-25,4749.0,4801.0,255.0,10.0,4801.0
NT,2022-06-25,116.0,208.0,14.0,0.0,208.0
ACT,2022-06-25,1038.0,973.0,91.0,1.0,973.0
SA,2022-06-25,2311.0,2380.0,216.0,9.0,2380.0
AUS,2022-06-25,28475.0,28411.0,,,
NSW,2022-06-25,8266.0,8044.0,1469.0,53.0,8044.0
NT,2022-06-26,124.0,200.0,14.0,0.0,200.0
WA,2022-06-26,3745.0,4764.0,252.0,9.0,4764.0
AUS,2022-06-26,24176.0,28637.0,,,
QLD,2022-06-26,3048.0,4220.0,516.0,8.0,4220.0
NSW,2022-06-26,7461.0,8203.0,1477.0,52.0,8203.0
VIC,2022-06-26,5824.0,6940.0,421.0,24.0,6940.0
SA,2022-06-26,2197.0,2383.0,215.0,10.0,2383.0
TAS,2022-06-26,847.0,939.0,43.0,3.0,939.0
ACT,2022-06-26,930.0,990.0,92.0,1.0,990.0
AUS,2022-06-27,24080.0,28859.0,,,
TAS,2022-06-27,796.0,982.0,45.0,3.0,982.0
VIC,2022-06-27,6305.0,7032.0,427.0,25.0,7032.0
NT,2022-06-27,209.0,206.0,14.0,0.0,206.0
NSW,2022-06-27,6862.0,8315.0,1483.0,52.0,8315.0
SA,2022-06-27,2137.0,2382.0,211.0,9.0,2382.0
ACT,2022-06-27,927.0,1003.0,97.0,1.0,1003.0
WA,2022-06-27,3434.0,4669.0,247.0,9.0,4669.0
QLD,2022-06-27,3410.0,4270.0,525.0,8.0,4270.0
QLD,2022-06-28,5268.0,4338.0,540.0,9.0,4338.0
ACT,2022-06-28,1159.0,1044.0,101.0,1.0,1044.0
AUS,2022-06-28,31766.0,29202.0,,,
TAS,2022-06-28,1221.0,1014.0,46.0,3.0,1014.0
SA,2022-06-28,2626.0,2433.0,213.0,9.0,2433.0
VIC,2022-06-28,7758.0,7068.0,432.0,27.0,7068.0
WA,2022-06-28,4810.0,4658.0,245.0,9.0,4658.0
NSW,2022-06-28,8623.0,8432.0,1488.0,51.0,8432.0
NT,2022-06-28,301.0,216.0,14.0,1.0,216.0
WA,2022-06-29,5921.0,4680.0,241.0,10.0,4680.0
TAS,2022-06-29,1174.0,1017.0,45.0,3.0,1017.0
AUS,2022-06-29,38943.0,30054.0,,,
VIC,2022-06-29,10777.0,7497.0,441.0,27.0,7497.0
NT,2022-06-29,331.0,228.0,16.0,1.0,228.0
NSW,2022-06-29,11067.0,8660.0,1492.0,49.0,8660.0
QLD,2022-06-29,5368.0,4418.0,554.0,9.0,4418.0
SA,2022-06-29,2847.0,2456.0,215.0,9.0,2456.0
ACT,2022-06-29,1458.0,1098.0,106.0,1.0,1098.0
QLD,2022-06-30,5289.0,4464.0,571.0,10.0,4464.0
NSW,2022-06-30,11504.0,8988.0,1497.0,47.0,8988.0
NT,2022-06-30,350.0,241.0,16.0,1.0,241.0
AUS,2022-06-30,38260.0,30921.0,,,
SA,2022-06-30,3129.0,2508.0,218.0,9.0,2508.0
TAS,2022-06-30,1264.0,1048.0,45.0,3.0,1048.0
ACT,2022-06-30,1250.0,1114.0,111.0,1.0,1114.0
WA,2022-06-30,5548.0,4708.0,235.0,10.0,4708.0
VIC,2022-06-30,9926.0,7850.0,448.0,27.0,7850.0
AUS,2022-07-01,34931.0,31519.0,,,
NSW,2022-07-01,10930.0,9245.0,1512.0,45.0,9245.0
SA,2022-07-01,2781.0,2575.0,222.0,9.0,2575.0
VIC,2022-07-01,8057.0,7897.0,457.0,26.0,7897.0
TAS,2022-07-01,1299.0,1088.0,45.0,4.0,1088.0
WA,2022-07-01,5072.0,4754.0,232.0,10.0,4754.0
QLD,2022-07-01,5317.0,4578.0,582.0,12.0,4578.0
ACT,2022-07-01,1169.0,1133.0,116.0,1.0,1133.0
NT,2022-07-01,306.0,248.0,16.0,1.0,248.0
NSW,2022-07-02,11085.0,9647.0,1536.0,45.0,9647.0
ACT,2022-07-02,1329.0,1175.0,121.0,2.0,1175.0
SA,2022-07-02,2620.0,2620.0,226.0,8.0,2620.0
TAS,2022-07-02,1101.0,1100.0,45.0,4.0,1100.0
WA,2022-07-02,4508.0,4720.0,229.0,10.0,4720.0
QLD,2022-07-02,4758.0,4637.0,588.0,12.0,4637.0
AUS,2022-07-02,32069.0,32032.0,,,
VIC,2022-07-02,6424.0,7867.0,463.0,25.0,7867.0
NT,2022-07-02,244.0,266.0,17.0,2.0,266.0
SA,2022-07-03,2620.0,2680.0,230.0,8.0,2680.0
VIC,2022-07-03,8368.0,8231.0,466.0,24.0,8231.0
ACT,2022-07-03,1031.0,1189.0,125.0,2.0,1189.0
WA,2022-07-03,4508.0,4829.0,226.0,11.0,4829.0
NT,2022-07-03,244.0,284.0,17.0,2.0,284.0
NSW,2022-07-03,8864.0,9848.0,1563.0,44.0,9848.0
TAS,2022-07-03,1101.0,1137.0,45.0,4.0,1137.0
QLD,2022-07-03,4758.0,4881.0,593.0,13.0,4881.0
AUS,2022-07-03,31494.0,33078.0,,,
NSW,2022-07-04,8958.0,10147.0,1594.0,44.0,10147.0
VIC,2022-07-04,7317.0,8375.0,474.0,24.0,8375.0
ACT,2022-07-04,1134.0,1219.0,128.0,2.0,1219.0
AUS,2022-07-04,29680.0,33878.0,,,
WA,2022-07-04,4312.0,4954.0,224.0,11.0,4954.0
QLD,2022-07-04,4056.0,4973.0,601.0,14.0,4973.0
NT,2022-07-04,248.0,289.0,17.0,2.0,289.0
TAS,2022-07-04,1096.0,1179.0,49.0,4.0,1179.0
SA,2022-07-04,2559.0,2740.0,231.0,8.0,2740.0
SA,2022-07-05,3141.0,2814.0,230.0,8.0,2814.0
AUS,2022-07-05,36445.0,34546.0,,,
NSW,2022-07-05,10504.0,10416.0,1629.0,45.0,10416.0
QLD,2022-07-05,5701.0,5035.0,618.0,14.0,5035.0
TAS,2022-07-05,1588.0,1232.0,53.0,4.0,1232.0
VIC,2022-07-05,8740.0,8516.0,485.0,23.0,8516.0
NT,2022-07-05,338.0,294.0,18.0,2.0,294.0
WA,2022-07-05,5234.0,5015.0,223.0,10.0,5015.0
ACT,2022-07-05,1199.0,1224.0,130.0,3.0,1224.0
AUS,2022-07-06,43595.0,35211.0,,,
NT,2022-07-06,343.0,296.0,18.0,1.0,296.0
QLD,2022-07-06,5879.0,5108.0,634.0,15.0,5108.0
WA,2022-07-06,6296.0,5068.0,223.0,10.0,5068.0
TAS,2022-07-06,1697.0,1307.0,59.0,3.0,1307.0
ACT,2022-07-06,1477.0,1227.0,133.0,3.0,1227.0
NSW,2022-07-06,13775.0,10803.0,1671.0,48.0,10803.0
VIC,2022-07-06,10056.0,8413.0,493.0,24.0,8413.0
SA,2022-07-06,4072.0,2989.0,234.0,8.0,2989.0
WA,2022-07-07,6387.0,5188.0,226.0,10.0,5188.0
TAS,2022-07-07,1727.0,1373.0,64.0,3.0,1373.0
QLD,2022-07-07,5981.0,5207.0,643.0,15.0,5207.0
VIC,2022-07-07,10265.0,8461.0,512.0,25.0,8461.0
AUS,2022-07-07,43118.0,35905.0,,,
SA,2022-07-07,3762.0,3079.0,237.0,9.0,3079.0
ACT,2022-07-07,1292.0,1233.0,134.0,4.0,1233.0
NT,2022-07-07,361.0,298.0,19.0,1.0,298.0
NSW,2022-07-07,13343.0,11066.0,1721.0,52.0,11066.0
NT,2022-07-08,378.0,308.0,19.0,1.0,308.0
VIC,2022-07-08,9676.0,8692.0,534.0,27.0,8692.0
QLD,2022-07-08,5732.0,5266.0,660.0,16.0,5266.0
AUS,2022-07-08,41870.0,36896.0,,,
SA,2022-07-08,3809.0,3226.0,240.0,9.0,3226.0
TAS,2022-07-08,1589.0,1414.0,70.0,3.0,1414.0
ACT,2022-07-08,1701.0,1309.0,134.0,4.0,1309.0
WA,2022-07-08,6217.0,5352.0,229.0,10.0,5352.0
NSW,2022-07-08,12768.0,11328.0,1770.0,55.0,11328.0
ACT,2022-07-09,1120.0,1279.0,135.0,4.0,1279.0
TAS,2022-07-09,1421.0,1460.0,76.0,3.0,1460.0
NT,2022-07-09,317.0,318.0,19.0,1.0,318.0
SA,2022-07-09,3278.0,3320.0,243.0,10.0,3320.0
WA,2022-07-09,5068.0,5432.0,233.0,10.0,5432.0
NSW,2022-07-09,11434.0,11378.0,1809.0,57.0,11378.0
QLD,2022-07-09,5315.0,5346.0,677.0,16.0,5346.0
AUS,2022-07-09,36729.0,37562.0,,,
VIC,2022-07-09,8776.0,9028.0,563.0,29.0,9028.0
SA,2022-07-10,3278.0,3414.0,246.0,10.0,3414.0
AUS,2022-07-10,31807.0,37606.0,,,
NSW,2022-07-10,8670.0,11350.0,1850.0,59.0,11350.0
QLD,2022-07-10,4174.0,5263.0,698.0,16.0,5263.0
VIC,2022-07-10,7934.0,8966.0,591.0,31.0,8966.0
WA,2022-07-10,5068.0,5512.0,237.0,10.0,5512.0
ACT,2022-07-10,945.0,1267.0,136.0,4.0,1267.0
TAS,2022-07-10,1421.0,1506.0,82.0,3.0,1506.0
NT,2022-07-10,317.0,329.0,19.0,0.0,329.0
AUS,2022-07-11,32164.0,37961.0,,,
TAS,2022-07-11,1436.0,1554.0,85.0,3.0,1554.0
NSW,2022-07-11,7586.0,11154.0,1890.0,61.0,11154.0
QLD,2022-07-11,4804.0,5369.0,724.0,15.0,5369.0
WA,2022-07-11,4882.0,5593.0,245.0,10.0,5593.0
VIC,2022-07-11,8689.0,9162.0,620.0,31.0,9162.0
SA,2022-07-11,3300.0,3520.0,255.0,10.0,3520.0
NT,2022-07-11,324.0,340.0,20.0,0.0,340.0
ACT,2022-07-11,1143.0,1268.0,136.0,5.0,1268.0
AUS,2022-07-12,41335.0,38660.0,,,
NSW,2022-07-12,10806.0,11197.0,1928.0,61.0,11197.0
NT,2022-07-12,479.0,360.0,23.0,0.0,360.0
WA,2022-07-12,6000.0,5703.0,253.0,10.0,5703.0
SA,2022-07-12,3668.0,3595.0,257.0,9.0,3595.0
VIC,2022-07-12,10627.0,9432.0,648.0,33.0,9432.0
TAS,2022-07-12,1813.0,1586.0,89.0,3.0,1586.0
QLD,2022-07-12,6768.0,5522.0,746.0,15.0,5522.0
ACT,2022-07-12,1174.0,1265.0,136.0,5.0,1265.0
AUS,2022-07-13,44179.0,38743.0,,,
WA,2022-07-13,6880.0,5786.0,266.0,10.0,5786.0
ACT,2022-07-13,1345.0,1246.0,137.0,5.0,1246.0
SA,2022-07-13,4408.0,3643.0,254.0,9.0,3643.0
VIC,2022-07-13,11176.0,9592.0,679.0,34.0,9592.0
QLD,2022-07-13,7517.0,5756.0,768.0,14.0,5756.0
NT,2022-07-13,460.0,377.0,25.0,0.0,377.0
TAS,2022-07-13,1771.0,1597.0,93.0,3.0,1597.0
NSW,2022-07-13,10622.0,10747.0,1957.0,61.0,10747.0
QLD,2022-07-14,6900.0,5887.0,792.0,14.0,5887.0
NT,2022-07-14,492.0,395.0,30.0,1.0,395.0
TAS,2022-07-14,1843.0,1613.0,99.0,3.0,1613.0
WA,2022-07-14,6495.0,5801.0,279.0,10.0,5801.0
VIC,2022-07-14,11283.0,9737.0,704.0,35.0,9737.0
ACT,2022-07-14,1367.0,1256.0,138.0,4.0,1256.0
SA,2022-07-14,4761.0,3786.0,250.0,8.0,3786.0
NSW,2022-07-14,14235.0,10874.0,1974.0,60.0,10874.0
AUS,2022-07-14,47376.0,39351.0,,,
QLD,2022-07-15,6336.0,5973.0,819.0,14.0,5973.0
ACT,2022-07-15,1208.0,1186.0,137.0,4.0,1186.0
NT,2022-07-15,500.0,413.0,35.0,1.0,413.0
TAS,2022-07-15,1724.0,1633.0,106.0,4.0,1633.0
SA,2022-07-15,4453.0,3878.0,253.0,8.0,3878.0
AUS,2022-07-15,43491.0,39583.0,,,
VIC,2022-07-15,10584.0,9867.0,722.0,34.0,9867.0
NSW,2022-07-15,12228.0,10797.0,1992.0,60.0,10797.0
WA,2022-07-15,6458.0,5836.0,292.0,11.0,5836.0
TAS,2022-07-16,1497.0,1644.0,112.0,4.0,1644.0
SA,2022-07-16,3863.0,3962.0,258.0,8.0,3962.0
QLD,2022-07-16,5795.0,6042.0,848.0,14.0,6042.0
ACT,2022-07-16,1104.0,1184.0,140.0,4.0,1184.0
VIC,2022-07-16,9982.0,10039.0,741.0,34.0,10039.0
WA,2022-07-16,6473.0,6037.0,308.0,12.0,6037.0
NT,2022-07-16,424.0,428.0,42.0,1.0,428.0
AUS,2022-07-16,40220.0,40082.0,,,
NSW,2022-07-16,11082.0,10747.0,2010.0,61.0,10747.0
NSW,2022-07-17,10198.0,10965.0,2026.0,61.0,10965.0
WA,2022-07-17,5933.0,6160.0,327.0,13.0,6160.0
TAS,2022-07-17,1497.0,1654.0,118.0,5.0,1654.0
VIC,2022-07-17,9630.0,10282.0,754.0,35.0,10282.0
NT,2022-07-17,463.0,449.0,45.0,1.0,449.0
QLD,2022-07-17,5989.0,6301.0,867.0,14.0,6301.0
SA,2022-07-17,3358.0,3973.0,261.0,8.0,3973.0
AUS,2022-07-17,38024.0,40970.0,,,
ACT,2022-07-17,956.0,1185.0,145.0,4.0,1185.0
WA,2022-07-18,5514.0,6250.0,345.0,14.0,6250.0
TAS,2022-07-18,1431.0,1654.0,128.0,4.0,1654.0
QLD,2022-07-18,6682.0,6570.0,886.0,15.0,6570.0
ACT,2022-07-18,887.0,1149.0,150.0,4.0,1149.0
SA,2022-07-18,4053.0,4081.0,264.0,8.0,4081.0
NT,2022-07-18,467.0,469.0,48.0,1.0,469.0
NSW,2022-07-18,9761.0,11276.0,2050.0,61.0,11276.0
VIC,2022-07-18,10251.0,10505.0,768.0,36.0,10505.0
AUS,2022-07-18,39046.0,41953.0,,,
ACT,2022-07-19,1221.0,1155.0,154.0,5.0,1155.0
WA,2022-07-19,6815.0,6367.0,368.0,16.0,6367.0
VIC,2022-07-19,12201.0,10730.0,791.0,35.0,10730.0
TAS,2022-07-19,1633.0,1628.0,140.0,4.0,1628.0
NSW,2022-07-19,13544.0,11667.0,2072.0,61.0,11667.0
QLD,2022-07-19,9992.0,7030.0,903.0,17.0,7030.0
SA,2022-07-19,4172.0,4153.0,269.0,9.0,4153.0
NT,2022-07-19,670.0,497.0,51.0,2.0,497.0
AUS,2022-07-19,50248.0,43226.0,,,
NSW,2022-07-20,15352.0,12343.0,2103.0,62.0,12343.0
NT,2022-07-20,641.0,522.0,55.0,1.0,522.0
TAS,2022-07-20,1574.0,1600.0,150.0,4.0,1600.0
QLD,2022-07-20,9650.0,7335.0,928.0,18.0,7335.0
VIC,2022-07-20,12984.0,10988.0,815.0,36.0,10988.0
ACT,2022-07-20,961.0,1101.0,157.0,5.0,1101.0
SA,2022-07-20,4774.0,4205.0,280.0,9.0,4205.0
AUS,2022-07-20,53837.0,44606.0,,,
WA,2022-07-20,7901.0,6513.0,388.0,18.0,6513.0
VIC,2022-07-21,14312.0,11421.0,830.0,38.0,11421.0
WA,2022-07-21,6960.0,6579.0,406.0,19.0,6579.0
TAS,2022-07-21,1671.0,1575.0,159.0,4.0,1575.0
NSW,2022-07-21,13829.0,12285.0,2133.0,62.0,12285.0
QLD,2022-07-21,11687.0,8019.0,953.0,19.0,8019.0
AUS,2022-07-21,55590.0,45779.0,,,
NT,2022-07-21,670.0,548.0,57.0,1.0,548.0
ACT,2022-07-21,1407.0,1106.0,161.0,5.0,1106.0
SA,2022-07-21,5054.0,4247.0,298.0,10.0,4247.0
TAS,2022-07-22,1416.0,1531.0,165.0,3.0,1531.0
NSW,2022-07-22,18669.0,13205.0,2158.0,61.0,13205.0
WA,2022-07-22,6056.0,6522.0,423.0,20.0,6522.0
VIC,2022-07-22,12278.0,11663.0,843.0,38.0,11663.0
NT,2022-07-22,516.0,550.0,61.0,1.0,550.0
AUS,2022-07-22,53225.0,47170.0,,,
ACT,2022-07-22,893.0,1061.0,163.0,5.0,1061.0
SA,2022-07-22,4374.0,4235.0,311.0,11.0,4235.0
QLD,2022-07-22,9023.0,8403.0,973.0,21.0,8403.0
AUS,2022-07-23,45100.0,47867.0,,,
WA,2022-07-23,5051.0,6319.0,434.0,21.0,6319.0
VIC,2022-07-23,10812.0,11781.0,846.0,37.0,11781.0
NT,2022-07-23,369.0,542.0,64.0,2.0,542.0
ACT,2022-07-23,1044.0,1053.0,161.0,4.0,1053.0
QLD,2022-07-23,7644.0,8667.0,993.0,23.0,8667.0
NSW,2022-07-23,14953.0,13758.0,2179.0,60.0,13758.0
TAS,2022-07-23,1363.0,1512.0,171.0,3.0,1512.0
SA,2022-07-23,3864.0,4236.0,320.0,11.0,4236.0
TAS,2022-07-24,1155.0,1463.0,177.0,2.0,1463.0
NSW,2022-07-24,12820.0,14133.0,2208.0,59.0,14133.0
WA,2022-07-24,4356.0,6093.0,443.0,22.0,6093.0
SA,2022-07-24,3340.0,4233.0,336.0,12.0,4233.0
QLD,2022-07-24,5813.0,8642.0,1017.0,23.0,8642.0
AUS,2022-07-24,38052.0,47871.0,,,
NT,2022-07-24,355.0,527.0,68.0,2.0,527.0
VIC,2022-07-24,9501.0,11763.0,858.0,36.0,11763.0
ACT,2022-07-24,712.0,1018.0,160.0,4.0,1018.0
ACT,2022-07-25,790.0,1004.0,158.0,3.0,1004.0
NSW,2022-07-25,10769.0,14277.0,2231.0,58.0,14277.0
VIC,2022-07-25,10261.0,11764.0,863.0,36.0,11764.0
SA,2022-07-25,3363.0,4134.0,347.0,12.0,4134.0
NT,2022-07-25,333.0,508.0,71.0,2.0,508.0
TAS,2022-07-25,1025.0,1405.0,179.0,2.0,1405.0
AUS,2022-07-25,36506.0,47508.0,,,
QLD,2022-07-25,6109.0,8560.0,1033.0,25.0,8560.0
WA,2022-07-25,3856.0,5856.0,446.0,22.0,5856.0
NT,2022-07-26,528.0,487.0,72.0,2.0,487.0
QLD,2022-07-26,8612.0,8363.0,1053.0,26.0,8363.0
VIC,2022-07-26,12339.0,11784.0,859.0,36.0,11784.0
WA,2022-07-26,4850.0,5576.0,446.0,22.0,5576.0
ACT,2022-07-26,949.0,965.0,156.0,2.0,965.0
NSW,2022-07-26,14067.0,14351.0,2251.0,59.0,14351.0
SA,2022-07-26,3773.0,4077.0,361.0,11.0,4077.0
TAS,2022-07-26,1324.0,1361.0,178.0,2.0,1361.0
AUS,2022-07-26,46442.0,46965.0,,,
WA,2022-07-27,5422.0,5222.0,444.0,21.0,5222.0
AUS,2022-07-27,49566.0,46354.0,,,
NSW,2022-07-27,16173.0,14469.0,2257.0,58.0,14469.0
ACT,2022-07-27,1104.0,986.0,153.0,2.0,986.0
VIC,2022-07-27,12653.0,11737.0,854.0,35.0,11737.0
SA,2022-07-27,4197.0,3995.0,367.0,11.0,3995.0
TAS,2022-07-27,1311.0,1324.0,178.0,3.0,1324.0
QLD,2022-07-27,8209.0,8157.0,1051.0,26.0,8157.0
NT,2022-07-27,497.0,467.0,73.0,2.0,467.0
ACT,2022-07-28,1000.0,927.0,151.0,2.0,927.0
AUS,2022-07-28,46769.0,45094.0,,,
NSW,2022-07-28,15704.0,14736.0,2267.0,59.0,14736.0
TAS,2022-07-28,1173.0,1252.0,175.0,3.0,1252.0
WA,2022-07-28,4961.0,4936.0,438.0,20.0,4936.0
SA,2022-07-28,3957.0,3838.0,365.0,10.0,3838.0
QLD,2022-07-28,7364.0,7539.0,1040.0,28.0,7539.0
NT,2022-07-28,456.0,436.0,74.0,2.0,436.0
VIC,2022-07-28,12154.0,11428.0,851.0,33.0,11428.0
TAS,2022-07-29,1040.0,1199.0,173.0,3.0,1199.0
WA,2022-07-29,4423.0,4703.0,434.0,19.0,4703.0
NT,2022-07-29,379.0,417.0,71.0,1.0,417.0
VIC,2022-07-29,10898.0,11231.0,847.0,33.0,11231.0
NSW,2022-07-29,14927.0,14202.0,2275.0,61.0,14202.0
AUS,2022-07-29,45242.0,43954.0,,,
ACT,2022-07-29,1007.0,944.0,150.0,1.0,944.0
QLD,2022-07-29,9420.0,7596.0,1019.0,29.0,7596.0
SA,2022-07-29,3148.0,3663.0,362.0,10.0,3663.0
WA,2022-07-30,4034.0,4557.0,432.0,18.0,4557.0
AUS,2022-07-30,49786.0,44623.0,,,
TAS,2022-07-30,923.0,1136.0,169.0,3.0,1136.0
QLD,2022-07-30,18678.0,9172.0,991.0,29.0,9172.0
NSW,2022-07-30,13425.0,13984.0,2280.0,62.0,13984.0
NT,2022-07-30,303.0,407.0,67.0,1.0,407.0
ACT,2022-07-30,719.0,897.0,151.0,1.0,897.0
SA,2022-07-30,2767.0,3506.0,360.0,10.0,3506.0
VIC,2022-07-30,8937.0,10963.0,850.0,33.0,10963.0
AUS,2022-07-31,29752.0,43438.0,,,
NT,2022-07-31,236.0,390.0,65.0,0.0,390.0
QLD,2022-07-31,4655.0,9007.0,951.0,29.0,9007.0
VIC,2022-07-31,7047.0,10613.0,838.0,35.0,10613.0
NSW,2022-07-31,10993.0,13723.0,2280.0,64.0,13723.0
SA,2022-07-31,2364.0,3367.0,356.0,10.0,3367.0
ACT,2022-07-31,556.0,875.0,152.0,1.0,875.0
WA,2022-07-31,3252.0,4400.0,429.0,17.0,4400.0
TAS,2022-07-31,649.0,1064.0,165.0,4.0,1064.0
TAS,2022-08-01,686.0,1015.0,159.0,4.0,1015.0
AUS,2022-08-01,28207.0,42252.0,,,
NSW,2022-08-01,9471.0,13537.0,2279.0,65.0,13537.0
NT,2022-08-01,248.0,378.0,64.0,0.0,378.0
SA,2022-08-01,2389.0,3228.0,351.0,10.0,3228.0
WA,2022-08-01,2816.0,4251.0,426.0,16.0,4251.0
VIC,2022-08-01,7678.0,10244.0,826.0,37.0,10244.0
ACT,2022-08-01,616.0,850.0,153.0,1.0,850.0
QLD,2022-08-01,4303.0,8749.0,916.0,29.0,8749.0
AUS,2022-08-02,35632.0,40708.0,,,
NT,2022-08-02,242.0,337.0,61.0,0.0,337.0
ACT,2022-08-02,754.0,822.0,154.0,2.0,822.0
VIC,2022-08-02,10079.0,9921.0,817.0,38.0,9921.0
QLD,2022-08-02,6249.0,8411.0,872.0,28.0,8411.0
SA,2022-08-02,2848.0,3096.0,347.0,10.0,3096.0
WA,2022-08-02,3821.0,4104.0,419.0,15.0,4104.0
NSW,2022-08-02,10702.0,13056.0,2272.0,67.0,13056.0
TAS,2022-08-02,937.0,960.0,152.0,5.0,960.0
NSW,2022-08-03,16648.0,13124.0,2273.0,68.0,13124.0
QLD,2022-08-03,6399.0,8153.0,838.0,28.0,8153.0
SA,2022-08-03,2860.0,2905.0,343.0,11.0,2905.0
